date,state,district,pincode,demo_age_5_17,demo_age_17_plus
2025-09-18,Bihar,Patna,801507,0,8
2025-09-18,Bihar,Patna,803307,0,9
2025-09-18,Bihar,Patna,804453,9,159
2025-09-18,Bihar,Purba Champaran,845417,0,1
2025-09-18,Bihar,Purnia,854205,3,41
2025-09-18,Bihar,Purnia,854302,0,6
2025-09-18,Bihar,Purnia,854306,0,1
2025-09-18,Bihar,Purnia,854325,2,31
2025-09-18,Bihar,Purnia,855107,1,80
2025-09-18,Bihar,Purnia,855115,0,33
2025-09-18,Bihar,Rohtas,802214,2,39
2025-09-18,Bihar,Rohtas,802220,2,37
2025-09-18,Bihar,Rohtas,821113,6,107
2025-09-18,Bihar,Rohtas,821302,2,7
2025-09-18,Bihar,Rohtas,821303,1,11
2025-09-18,Bihar,Rohtas,821311,0,12
2025-09-18,Bihar,Saharsa,852126,1,38
2025-09-18,Bihar,Saharsa,852127,9,90
2025-09-18,Bihar,Saharsa,852129,4,55
2025-09-18,Bihar,Saharsa,852130,1,1
2025-09-18,Bihar,Saharsa,852201,5,90
2025-09-18,Bihar,Samastipur,848121,7,31
2025-09-18,Bihar,Samastipur,848122,3,24
2025-09-18,Bihar,Samastipur,848129,4,23
2025-09-18,Bihar,Samastipur,848130,0,20
2025-09-18,Bihar,Samastipur,848206,1,25
2025-09-18,Bihar,Samastipur,848210,7,89
2025-09-18,Bihar,Samastipur,848501,3,39
2025-09-18,Bihar,Samastipur,848505,2,50
2025-09-18,Bihar,Saran,841219,13,72
2025-09-18,Bihar,Saran,841221,3,38
2025-09-18,Bihar,Saran,841225,1,6
2025-09-18,Bihar,Saran,841247,0,2
2025-09-18,Bihar,Saran,841312,0,2
2025-09-18,Bihar,Saran,841313,1,54
2025-09-18,Bihar,Saran,841401,2,34
2025-09-18,Bihar,Saran,841402,1,13
2025-09-18,Bihar,Saran,841410,4,28
2025-09-18,Bihar,Saran,841433,0,6
2025-09-18,Bihar,Saran,841460,3,16
2025-09-18,Bihar,Sheikhpura,811103,2,31
2025-09-18,Bihar,Sheikhpura,811304,2,61
2025-09-18,Bihar,Sheikhpura,811311,1,4
2025-09-18,Bihar,Sitamarhi,843301,0,9
2025-09-18,Bihar,Sitamarhi,843316,5,102
2025-09-18,Bihar,Sitamarhi,843318,1,12
2025-09-18,Bihar,Sitamarhi,843319,1,17
2025-09-18,Bihar,Sitamarhi,843324,7,155
2025-09-18,Bihar,Sitamarhi,843327,8,134
2025-09-18,Bihar,Sitamarhi,843332,10,134
2025-09-18,Bihar,Sitamarhi,843333,1,56
2025-09-18,Bihar,Siwan,841210,1,19
2025-09-18,Bihar,Siwan,841245,5,55
2025-09-18,Bihar,Siwan,841404,2,9
2025-09-18,Bihar,Siwan,841406,3,72
2025-09-18,Bihar,Siwan,841407,0,3
2025-09-18,Bihar,Siwan,841408,1,26
2025-09-18,Bihar,Siwan,841409,0,2
2025-09-18,Bihar,Siwan,841420,0,1
2025-09-18,Bihar,Siwan,841427,0,1
2025-09-18,Bihar,Supaul,852111,3,35
2025-09-18,Bihar,Supaul,852112,1,13
2025-09-18,Bihar,Supaul,852137,0,69
2025-09-18,Bihar,Supaul,852139,4,82
2025-09-18,Bihar,Vaishali,844101,4,97
2025-09-18,Bihar,Vaishali,844125,3,51
2025-09-18,Bihar,Vaishali,844128,1,22
2025-09-18,Bihar,West Champaran,845453,10,209
2025-09-19,Bihar,Supaul,854340,0,20
2025-09-19,Bihar,Vaishali,843104,1,7
2025-09-19,Bihar,Vaishali,843110,0,57
2025-09-19,Bihar,Vaishali,844112,0,33
2025-09-19,Bihar,Vaishali,844116,2,26
2025-09-19,Bihar,Vaishali,844119,0,18
2025-09-19,Bihar,Vaishali,844505,6,67
2025-09-19,Bihar,West Champaran,845101,8,290
2025-09-19,Bihar,West Champaran,845103,2,110
2025-09-19,Bihar,West Champaran,845105,9,146
2025-09-19,Bihar,West Champaran,845450,2,65
2025-09-19,Bihar,Araria,854102,2,16
2025-09-19,Bihar,Araria,854327,1,1
2025-09-19,Bihar,Araria,854328,1,25
2025-09-19,Bihar,Araria,854329,5,186
2025-09-19,Bihar,Araria,854331,2,96
2025-09-19,Bihar,Araria,854333,7,301
2025-09-19,Bihar,Arwal,804421,1,38
2025-09-19,Bihar,Arwal,804430,1,5
2025-09-19,Bihar,Aurangabad,824115,0,14
2025-09-19,Bihar,Aurangabad,824123,10,55
2025-09-19,Bihar,Aurangabad,824124,4,134
2025-09-19,Bihar,Aurangabad,824125,10,204
2025-09-19,Bihar,Aurangabad,824130,0,5
2025-09-19,Bihar,Aurangabad,824205,0,8
2025-09-19,Bihar,Aurangabad,824218,0,17
2025-09-19,Bihar,Aurangabad(BH),824129,0,1
2025-09-19,Bihar,Banka,813104,2,110
2025-09-19,Bihar,Banka,813107,2,68
2025-09-19,Bihar,Banka,813109,1,98
2025-09-19,Bihar,Banka,813125,0,9
2025-09-19,Bihar,Banka,813202,8,76
2025-09-19,Bihar,Banka,813207,2,93
2025-09-19,Bihar,Banka,813211,6,66
2025-09-19,Bihar,Begusarai,851101,1,29
2025-09-19,Bihar,Begusarai,851112,10,114
2025-09-19,Bihar,Begusarai,851115,1,1
2025-09-19,Bihar,Begusarai,851122,0,15
2025-09-19,Bihar,Begusarai,851127,4,89
2025-09-19,Bihar,Begusarai,851130,0,29
2025-09-19,Bihar,Begusarai,851134,1,37
2025-09-19,Bihar,Begusarai,851211,12,153
2025-09-19,Bihar,Begusarai,851218,3,58
2025-09-19,Bihar,Begusarai,851225,0,3
2025-09-19,Bihar,Bhagalpur,812001,4,45
2025-09-19,Bihar,Bhagalpur,812003,2,11
2025-09-19,Bihar,Bhagalpur,812007,0,1
2025-09-19,Bihar,Bhagalpur,813108,1,53
2025-09-19,Bihar,Bhagalpur,813203,2,56
2025-09-19,Bihar,Bhagalpur,813214,0,1
2025-09-19,Bihar,Bhagalpur,813222,4,69
2025-09-19,Bihar,Bhagalpur,813223,2,16
2025-09-19,Bihar,Bhagalpur,813228,1,5
2025-09-19,Bihar,Bhojpur,802112,2,71
2025-09-19,Bihar,Bhojpur,802155,2,30
2025-09-19,Bihar,Bhojpur,802157,0,24
2025-09-19,Bihar,Bhojpur,802158,4,75
2025-09-19,Bihar,Bhojpur,802166,2,57
2025-09-19,Bihar,Bhojpur,802183,3,24
2025-09-19,Bihar,Bhojpur,802202,2,29
2025-09-19,Bihar,Bhojpur,802206,1,83
2025-09-19,Bihar,Bhojpur,802207,5,97
2025-09-19,Bihar,Bhojpur,802210,0,13
2025-09-19,Bihar,Bhojpur,802237,0,5
2025-09-19,Bihar,Bhojpur,802351,6,39
2025-09-19,Bihar,Buxar,802114,4,62
2025-09-19,Bihar,Buxar,802115,0,18
2025-09-19,Bihar,Buxar,802117,1,39
2025-09-19,Bihar,Buxar,802120,1,18
2025-09-19,Bihar,Buxar,802129,7,32
2025-09-19,Bihar,Buxar,802130,3,16
2025-09-19,Bihar,Buxar,802134,4,36
2025-09-19,Bihar,Buxar,802135,2,7
2025-09-19,Bihar,Darbhanga,846007,0,10
2025-09-19,Bihar,Darbhanga,847105,4,47
2025-09-19,Bihar,Darbhanga,847107,0,4
2025-09-19,Bihar,Darbhanga,847201,3,74
2025-09-19,Bihar,Darbhanga,847302,0,14
2025-09-19,Bihar,Darbhanga,847306,4,37
2025-09-19,Bihar,Darbhanga,847337,3,29
2025-09-19,Bihar,Darbhanga,847405,3,87
2025-09-19,Bihar,Darbhanga,847423,3,45
2025-09-19,Bihar,Darbhanga,847428,3,15
2025-09-19,Bihar,East Champaran,845305,5,61
2025-09-19,Bihar,East Champaran,845413,4,21
2025-09-19,Bihar,East Champaran,845414,1,42
2025-09-19,Bihar,East Champaran,845419,0,12
2025-09-19,Bihar,East Champaran,845420,2,88
2025-09-19,Bihar,East Champaran,845426,2,106
2025-09-19,Bihar,East Champaran,845431,1,28
2025-09-19,Bihar,Gaya,804407,0,11
2025-09-19,Bihar,Gaya,805109,0,31
2025-09-19,Bihar,Gaya,805130,0,2
2025-09-19,Bihar,Gaya,805131,3,71
2025-09-19,Bihar,Gaya,823003,16,211
2025-09-19,Bihar,Gaya,823004,5,28
2025-09-19,Bihar,Gaya,824211,13,167
2025-09-19,Bihar,Gaya,824234,2,28
2025-09-19,Bihar,Gopalganj,841413,1,6
2025-09-19,Bihar,Gopalganj,841416,1,11
2025-09-19,Bihar,Gopalganj,841425,4,27
2025-09-19,Bihar,Gopalganj,841501,2,30
2025-09-19,Bihar,Gopalganj,841505,2,25
2025-09-19,Bihar,Gopalganj,841508,5,37
2025-09-19,Bihar,Jamui,811312,5,127
2025-09-19,Bihar,Jamui,811313,1,25
2025-09-19,Bihar,Jamui,811316,1,20
2025-09-19,Bihar,Jehanabad,804405,3,33
2025-09-19,Bihar,Jehanabad,804406,2,28
2025-09-19,Bihar,Jehanabad,804422,5,61
2025-09-19,Bihar,Jehanabad,804424,1,12
2025-09-19,Bihar,Jehanabad,804434,2,8
2025-09-19,Bihar,Kaimur (Bhabua),821102,3,60
2025-09-19,Bihar,Kaimur (Bhabua),821105,8,105
2025-09-19,Bihar,Kaimur (Bhabua),821110,5,52
2025-09-19,Bihar,Katihar,854104,6,108
2025-09-19,Bihar,Katihar,854109,0,4
2025-09-19,Bihar,Katihar,855102,10,178
2025-09-19,Bihar,Khagaria,851205,6,53
2025-09-19,Bihar,Khagaria,851216,3,63
2025-09-19,Bihar,Khagaria,851220,0,13
2025-09-19,Bihar,Kishanganj,855101,19,401
2025-09-19,Bihar,Lakhisarai,811101,0,1
2025-09-19,Bihar,Lakhisarai,811107,3,32
2025-09-19,Bihar,Lakhisarai,811212,1,1
2025-09-19,Bihar,Madhepura,852113,0,66
2025-09-19,Bihar,Madhepura,852116,6,80
2025-09-19,Bihar,Madhubani,847108,6,83
2025-09-19,Bihar,Madhubani,847109,0,13
2025-09-19,Bihar,Madhubani,847215,2,13
2025-09-19,Bihar,Madhubani,847226,7,120
2025-09-19,Bihar,Madhubani,847227,3,53
2025-09-19,Bihar,Madhubani,847229,5,38
2025-09-19,Bihar,Madhubani,847231,0,16
2025-09-19,Bihar,Madhubani,847239,1,11
2025-09-19,Bihar,Madhubani,847305,1,10
2025-09-19,Bihar,Madhubani,847403,3,25
2025-09-19,Bihar,Munger,811214,2,67
2025-09-19,Bihar,Munger,813221,0,1
2025-09-19,Bihar,Muzaffarpur,842005,0,7
2025-09-19,Bihar,Muzaffarpur,843113,9,84
2025-09-19,Bihar,Muzaffarpur,843118,3,73
2025-09-19,Bihar,Muzaffarpur,843119,5,128
2025-09-19,Bihar,Muzaffarpur,843121,0,26
2025-09-19,Bihar,Muzaffarpur,843122,0,21
2025-09-19,Bihar,Muzaffarpur,843143,0,15
2025-09-19,Bihar,Muzaffarpur,843144,0,3
2025-09-19,Bihar,Nalanda,801305,1,42
2025-09-19,Bihar,Nalanda,803113,3,80
2025-09-19,Bihar,Nalanda,803117,5,66
2025-09-19,Bihar,Nawada,803109,0,2
2025-09-19,Bihar,Nawada,805106,5,89
2025-09-19,Bihar,Nawada,805111,1,31
2025-09-19,Bihar,Pashchim Champaran,845451,0,1
2025-09-19,Bihar,Patna,800001,5,100
2025-09-19,Bihar,Patna,800004,6,32
2025-09-19,Bihar,Patna,800006,3,40
2025-09-19,Bihar,Patna,800014,1,21
2025-09-19,Bihar,Patna,800111,1,102
2025-09-19,Bihar,Patna,801102,4,84
2025-09-19,Bihar,Patna,801105,2,51
2025-09-19,Bihar,Patna,801109,10,126
2025-09-19,Bihar,Patna,801113,3,47
2025-09-19,Bihar,Patna,803110,5,26
2025-09-19,Bihar,Patna,803202,15,128
2025-09-19,Bihar,Patna,803212,13,91
2025-09-19,Bihar,Patna,803302,3,123
2025-09-19,Bihar,Patna,804454,5,39
2025-09-19,Bihar,Purnea,854315,0,1
2025-09-19,Bihar,Purnea,854326,1,8
2025-09-19,Bihar,Purnia,854102,10,72
2025-09-19,Bihar,Purnia,854206,3,81
2025-09-19,Bihar,Purnia,854306,0,1
2025-09-19,Bihar,Purnia,854315,19,342
2025-09-19,Bihar,Purnia,854329,0,1
2025-09-19,Bihar,Rohtas,821104,2,114
2025-09-19,Bihar,Rohtas,821301,0,45
2025-09-19,Bihar,Rohtas,821304,1,88
2025-09-19,Bihar,Saharsa,852110,0,14
2025-09-19,Bihar,Saharsa,852115,0,1
2025-09-19,Bihar,Saharsa,852124,4,113
2025-09-19,Bihar,Samastipur,848117,9,126
2025-09-19,Bihar,Samastipur,848129,3,17
2025-09-19,Bihar,Samastipur,848131,2,22
2025-09-19,Bihar,Samastipur,848205,3,45
2025-09-19,Bihar,Samastipur,848208,2,34
2025-09-19,Bihar,Samastipur,848237,0,7
2025-09-19,Bihar,Samastipur,848503,5,103
2025-09-19,Bihar,Samastipur,848506,2,83
2025-09-19,Bihar,Samstipur,848302,1,0
2025-09-19,Bihar,Saran,841101,3,113
2025-09-19,Bihar,Saran,841201,0,5
2025-09-19,Bihar,Saran,841204,0,21
2025-09-19,Bihar,Saran,841206,1,22
2025-09-19,Bihar,Saran,841208,0,18
2025-09-19,Bihar,Saran,841213,1,14
2025-09-19,Bihar,Saran,841215,0,29
2025-09-19,Bihar,Saran,841247,0,2
2025-09-19,Bihar,Saran,841311,6,59
2025-09-19,Bihar,Saran,841312,2,4
2025-09-19,Bihar,Saran,841417,3,62
2025-09-19,Bihar,Saran,841460,1,23
2025-09-19,Bihar,Sheikhpura,811103,0,28
2025-09-19,Bihar,Sheikhpura,811315,0,7
2025-09-19,Bihar,Sheohar,843128,1,85
2025-09-19,Bihar,Sheohar,843316,1,16
2025-09-19,Bihar,Sheohar,843325,0,1
2025-09-19,Bihar,Sitamarhi,843117,0,60
2025-09-19,Bihar,Sitamarhi,843302,8,254
2025-09-19,Bihar,Sitamarhi,843315,2,67
2025-09-19,Bihar,Sitamarhi,843316,6,107
2025-09-19,Bihar,Sitamarhi,843319,0,22
2025-09-19,Bihar,Sitamarhi,843327,7,136
2025-09-19,Bihar,Siwan,841210,1,9
2025-09-19,Bihar,Siwan,841226,3,88
2025-09-19,Bihar,Siwan,841240,0,6
2025-09-19,Bihar,Siwan,841241,3,31
2025-09-19,Bihar,Siwan,841245,2,42
2025-09-19,Bihar,Siwan,841286,5,18
2025-09-19,Bihar,Siwan,841408,2,20
2025-09-19,Bihar,Siwan,841435,2,26
2025-09-19,Bihar,Siwan,841438,2,12
2025-09-19,Bihar,Siwan,841439,4,47
2025-09-19,Bihar,Siwan,841509,3,8
2025-09-19,Bihar,Supaul,847408,1,44
2025-09-19,Bihar,Supaul,852131,9,127
2025-09-19,Bihar,Supaul,852137,6,80
2025-09-19,Bihar,Supaul,852218,5,37
2025-09-19,Bihar,Supaul,854339,3,116
2025-09-20,Bihar,Araria,854304,0,12
2025-09-20,Bihar,Araria,854312,5,240
2025-09-20,Bihar,Araria,854316,2,56
2025-09-20,Bihar,Araria,854331,0,77
2025-09-20,Bihar,Arwal,804419,3,93
2025-09-20,Bihar,Arwal,804425,0,9
2025-09-20,Bihar,Arwal,804426,3,29
2025-09-20,Bihar,Arwal,804432,0,3
2025-09-20,Bihar,Aurangabad,824101,6,63
2025-09-20,Bihar,Aurangabad,824111,7,80
2025-09-20,Bihar,Aurangabad,824202,5,62
2025-10-13,Bihar,Kishanganj,855117,3,153
2025-10-13,Bihar,Lakhisarai,811107,1,40
2025-10-13,Bihar,Lakhisarai,811212,0,1
2025-10-13,Bihar,Madhepura,852112,5,89
2025-10-13,Bihar,Madhubani,847108,5,62
2025-10-13,Bihar,Madhubani,847122,0,3
2025-10-13,Bihar,Madhubani,847213,3,9
2025-10-13,Bihar,Madhubani,847215,0,8
2025-10-13,Bihar,Madhubani,847223,1,42
2025-10-13,Bihar,Madhubani,847305,0,4
2025-10-13,Bihar,Madhubani,847410,0,10
2025-10-13,Bihar,Madhubani,847411,1,21
2025-10-13,Bihar,Munger,813321,1,60
2025-10-13,Bihar,Muzaffarpur,843104,1,22
2025-10-13,Bihar,Muzaffarpur,843105,0,10
2025-10-13,Bihar,Muzaffarpur,843108,0,16
2025-10-13,Bihar,Muzaffarpur,843109,2,84
2025-10-13,Bihar,Muzaffarpur,843119,3,72
2025-10-13,Bihar,Muzaffarpur,843124,0,4
2025-10-13,Bihar,Muzaffarpur,843129,4,36
2025-10-13,Bihar,Muzaffarpur,843141,0,11
2025-10-13,Bihar,Muzaffarpur,843143,0,6
2025-10-13,Bihar,Muzaffarpur,847107,0,12
2025-10-13,Bihar,Nalanda,801305,4,25
2025-10-13,Bihar,Nalanda,803107,1,119
2025-10-13,Bihar,Nalanda,803108,6,59
2025-10-13,Bihar,Nalanda,803110,10,109
2025-10-13,Bihar,Nalanda,803117,4,48
2025-10-13,Bihar,Nalanda,803213,0,1
2025-10-13,Bihar,Nalanda,805130,0,4
2025-10-13,Bihar,Nawada,805104,1,48
2025-10-13,Bihar,Nawada,805108,5,7
2025-10-13,Bihar,Nawada,805109,0,19
2025-10-13,Bihar,Nawada,805111,5,22
2025-10-13,Bihar,Nawada,805129,0,7
2025-10-13,Bihar,Pashchim Champaran,845455,0,1
2025-10-13,Bihar,Patna,800013,0,6
2025-10-13,Bihar,Patna,801102,2,22
2025-10-13,Bihar,Patna,801104,3,65
2025-10-13,Bihar,Patna,801108,3,44
2025-10-13,Bihar,Patna,801110,4,64
2025-10-13,Bihar,Patna,801113,0,18
2025-10-13,Bihar,Patna,801505,1,64
2025-10-13,Bihar,Patna,802160,0,7
2025-10-13,Bihar,Patna,803206,0,6
2025-10-13,Bihar,Patna,803211,4,30
2025-10-13,Bihar,Patna,803212,4,82
2025-10-13,Bihar,Patna,804423,0,3
2025-10-13,Bihar,Purba Champaran,845416,0,3
2025-10-13,Bihar,Purba Champaran,845418,0,2
2025-10-13,Bihar,Purba Champaran,845426,0,1
2025-10-13,Bihar,Purba Champaran,845457,0,1
2025-10-13,Bihar,Purnea,854301,0,17
2025-10-13,Bihar,Purnea,854326,0,2
2025-10-13,Bihar,Purnia,854102,4,73
2025-10-13,Bihar,Purnia,854301,2,29
2025-10-13,Bihar,Purnia,854315,6,276
2025-10-13,Bihar,Purnia,854337,1,48
2025-10-13,Bihar,Rohtas,802214,2,20
2025-10-13,Bihar,Rohtas,802219,4,17
2025-10-13,Bihar,Rohtas,821111,1,31
2025-10-13,Bihar,Rohtas,821112,5,54
2025-10-13,Bihar,Rohtas,821302,0,6
2025-10-13,Bihar,Rohtas,821306,0,5
2025-10-13,Bihar,Rohtas,821307,0,12
2025-10-13,Bihar,Saharsa,852126,0,15
2025-10-13,Bihar,Saharsa,852127,2,58
2025-10-13,Bihar,Saharsa,852210,1,5
2025-10-13,Bihar,Samastipur,848133,1,22
2025-10-13,Bihar,Samastipur,848160,5,24
2025-10-13,Bihar,Samastipur,848208,0,16
2025-10-13,Bihar,Samastipur,848210,3,38
2025-10-13,Bihar,Samastipur,848211,3,28
2025-10-13,Bihar,Samastipur,848216,0,6
2025-10-13,Bihar,Samastipur,848236,0,22
2025-10-13,Bihar,Samastipur,848301,0,19
2025-10-13,Bihar,Samastipur,848501,1,23
2025-10-13,Bihar,Samastipur,848502,3,22
2025-10-13,Bihar,Samastipur,848503,0,18
2025-10-13,Bihar,Samstipur,848125,0,1
2025-10-13,Bihar,Saran,841105,0,3
2025-10-13,Bihar,Saran,841201,1,6
2025-10-13,Bihar,Saran,841216,1,27
2025-10-13,Bihar,Saran,841223,0,3
2025-10-13,Bihar,Saran,841225,0,5
2025-10-13,Bihar,Saran,841247,1,2
2025-10-13,Bihar,Saran,841401,2,16
2025-10-13,Bihar,Saran,841442,1,30
2025-10-13,Bihar,Saran,841443,1,16
2025-10-13,Bihar,Sheikhpura,811304,1,21
2025-10-13,Bihar,Sitamarhi,843315,1,41
2025-10-13,Bihar,Sitamarhi,843318,2,11
2025-10-13,Bihar,Sitamarhi,843324,7,123
2025-10-13,Bihar,Sitamarhi,843326,1,10
2025-10-13,Bihar,Sitamarhi,843331,5,88
2025-10-13,Bihar,Siwan,841223,0,1
2025-10-13,Bihar,Siwan,841227,0,34
2025-10-13,Bihar,Siwan,841233,1,40
2025-10-13,Bihar,Siwan,841245,0,30
2025-10-13,Bihar,Siwan,841286,1,14
2025-10-13,Bihar,Siwan,841435,1,23
2025-10-13,Bihar,Siwan,841446,0,3
2025-10-13,Bihar,Siwan,841507,1,7
2025-10-13,Bihar,Supaul,847408,0,14
2025-10-13,Bihar,Supaul,847451,0,9
2025-10-13,Bihar,Supaul,847452,5,99
2025-10-13,Bihar,Supaul,852105,1,26
2025-10-13,Bihar,Supaul,852125,2,26
2025-10-13,Bihar,Supaul,852138,2,31
2025-10-13,Bihar,Supaul,854339,3,18
2025-10-13,Bihar,Vaishali,843104,0,3
2025-10-13,Bihar,Vaishali,844101,1,47
2025-10-13,Bihar,Vaishali,844112,0,20
2025-10-13,Bihar,Vaishali,844119,0,12
2025-10-13,Bihar,Vaishali,844128,0,10
2025-10-13,Bihar,Vaishali,844504,6,58
2025-10-13,Bihar,West Champaran,845102,0,9
2025-10-13,Bihar,West Champaran,845103,3,112
2025-10-13,Bihar,West Champaran,845105,8,160
2025-10-13,Bihar,West Champaran,845106,9,243
2025-10-13,Bihar,West Champaran,845404,3,78
2025-10-13,Bihar,West Champaran,845449,4,164
2025-10-13,Bihar,West Champaran,845452,6,213
2025-10-13,Bihar,West Champaran,845454,5,160
2025-09-20,Bihar,Aurangabad,824208,1,90
2025-09-20,Bihar,Aurangabad(bh),824121,1,3
2025-09-20,Bihar,Banka,813108,1,6
2025-09-20,Bihar,Banka,813207,5,27
2025-09-20,Bihar,Banka,814131,3,36
2025-09-20,Bihar,Begusarai,848204,7,73
2025-09-20,Bihar,Begusarai,851111,10,102
2025-09-20,Bihar,Begusarai,851112,7,117
2025-09-20,Bihar,Begusarai,851128,0,43
2025-09-20,Bihar,Begusarai,851131,5,74
2025-09-20,Bihar,Begusarai,851132,1,22
2025-09-20,Bihar,Begusarai,851135,1,45
2025-09-20,Bihar,Begusarai,851210,0,12
2025-09-20,Bihar,Begusarai,851225,2,1
2025-09-20,Bihar,Bhagalpur,813113,1,11
2025-09-20,Bihar,Bhagalpur,813129,0,3
2025-09-20,Bihar,Bhagalpur,813205,4,49
2025-09-20,Bihar,Bhagalpur,813206,0,25
2025-09-20,Bihar,Bhagalpur,813211,2,0
2025-09-20,Bihar,Bhagalpur,813213,4,79
2025-09-20,Bihar,Bhagalpur,813228,0,10
2025-09-20,Bihar,Bhagalpur,853201,3,107
2025-09-20,Bihar,Bhagalpur,853202,14,127
2025-09-20,Bihar,Bhojpur,802159,2,7
2025-09-20,Bihar,Bhojpur,802160,0,42
2025-09-20,Bihar,Bhojpur,802166,3,51
2025-09-20,Bihar,Bhojpur,802202,1,19
2025-09-20,Bihar,Bhojpur,802204,1,72
2025-09-20,Bihar,Bhojpur,802208,0,34
2025-09-20,Bihar,Bhojpur,802222,4,69
2025-09-20,Bihar,Bhojpur,802312,5,41
2025-09-20,Bihar,Bhojpur,802315,0,5
2025-09-20,Bihar,Bhojpur,802351,0,10
2025-09-20,Bihar,Buxar,802118,1,7
2025-09-20,Bihar,Buxar,802120,2,21
2025-09-20,Bihar,Buxar,802123,2,24
2025-09-20,Bihar,Buxar,802131,0,9
2025-09-20,Bihar,Buxar,802134,0,28
2025-09-20,Bihar,Darbhanga,846004,6,70
2025-09-20,Bihar,Darbhanga,847101,4,79
2025-09-20,Bihar,Darbhanga,847102,1,12
2025-09-20,Bihar,Darbhanga,847106,2,31
2025-09-20,Bihar,Darbhanga,847203,15,103
2025-09-20,Bihar,Darbhanga,847302,0,20
2025-09-20,Bihar,Darbhanga,847407,0,4
2025-09-20,Bihar,East Champaran,845305,5,92
2025-09-20,Bihar,East Champaran,845413,1,50
2025-09-20,Bihar,East Champaran,845431,0,58
2025-09-20,Bihar,East Champaran,845437,5,141
2025-09-20,Bihar,East Champaran,845458,3,67
2025-09-20,Bihar,Gaya,804403,2,76
2025-09-20,Bihar,Gaya,805128,3,74
2025-09-20,Bihar,Gaya,823003,8,165
2025-09-20,Bihar,Gaya,823005,0,1
2025-09-20,Bihar,Gaya,824201,21,235
2025-09-20,Bihar,Gaya,824205,4,91
2025-09-20,Bihar,Gaya,824232,12,295
2025-09-20,Bihar,Gaya,824235,1,61
2025-09-20,Bihar,Gopalganj,841426,2,98
2025-09-20,Bihar,Gopalganj,841427,5,82
2025-09-20,Bihar,Gopalganj,841440,2,36
2025-09-20,Bihar,Gopalganj,841508,5,37
2025-09-20,Bihar,Jamui,811301,4,131
2025-09-20,Bihar,Jamui,811305,6,181
2025-09-20,Bihar,Jamui,811308,9,193
2025-09-20,Bihar,Jehanabad,804406,2,14
2025-09-20,Bihar,Jehanabad,804429,3,53
2025-09-20,Bihar,Kaimur (Bhabua),821109,13,186
2025-09-20,Bihar,Katihar,854105,4,125
2025-09-20,Bihar,Katihar,854303,3,12
2025-09-20,Bihar,Katihar,854337,1,28
2025-09-20,Bihar,Khagaria,848203,18,143
2025-09-20,Bihar,Khagaria,851204,9,107
2025-09-20,Bihar,Khagaria,851212,3,55
2025-09-20,Bihar,Khagaria,851213,2,37
2025-09-20,Bihar,Khagaria,851214,5,102
2025-09-20,Bihar,Khagaria,851216,5,56
2025-09-20,Bihar,Khagaria,853203,1,5
2025-09-20,Bihar,Kishanganj,855101,20,423
2025-09-20,Bihar,Kishanganj,855115,4,83
2025-09-20,Bihar,Lakhisarai,811302,6,122
2025-09-20,Bihar,Madhepura,852115,2,31
2025-09-20,Bihar,Madhepura,852116,1,41
2025-09-20,Bihar,Madhepura,852128,5,122
2025-09-20,Bihar,Madhepura,852131,0,8
2025-09-20,Bihar,Madhubani,843319,0,4
2025-09-20,Bihar,Madhubani,847222,1,25
2025-09-20,Bihar,Madhubani,847227,1,17
2025-09-20,Bihar,Madhubani,847230,1,32
2025-09-20,Bihar,Madhubani,847403,2,31
2025-09-20,Bihar,Madhubani,847408,4,156
2025-09-20,Bihar,Munger,813212,2,19
2025-09-20,Bihar,Munger,813213,0,4
2025-09-20,Bihar,Muzaffarpur,842001,6,75
2025-09-20,Bihar,Muzaffarpur,842004,5,70
2025-09-20,Bihar,Muzaffarpur,842005,0,3
2025-09-20,Bihar,Muzaffarpur,843103,6,148
2025-09-20,Bihar,Muzaffarpur,843108,3,43
2025-09-20,Bihar,Muzaffarpur,843109,7,161
2025-09-20,Bihar,Muzaffarpur,843116,1,2
2025-09-20,Bihar,Muzaffarpur,843117,2,78
2025-09-20,Bihar,Muzaffarpur,843120,3,66
2025-09-20,Bihar,Muzaffarpur,843122,1,43
2025-09-20,Bihar,Muzaffarpur,843125,3,98
2025-09-20,Bihar,Muzaffarpur,843139,0,2
2025-09-20,Bihar,Muzaffarpur,843147,0,13
2025-09-20,Bihar,Muzaffarpur,843162,0,1
2025-09-20,Bihar,Nalanda,801306,1,43
2025-09-20,Bihar,Nalanda,803108,4,80
2025-09-20,Bihar,Nalanda,803114,5,131
2025-09-20,Bihar,Nalanda,803117,7,118
2025-09-20,Bihar,Nalanda,803213,0,5
2025-09-20,Bihar,Nalanda,811101,1,15
2025-09-20,Bihar,Nawada,805109,3,69
2025-09-20,Bihar,Nawada,805121,2,47
2025-09-20,Bihar,Nawada,805125,4,76
2025-09-20,Bihar,Nawada,805133,0,2
2025-09-20,Bihar,Nawada,805141,0,6
2025-09-20,Bihar,Pashchim Champaran,845404,0,1
2025-09-20,Bihar,Pashchim Champaran,845438,0,1
2025-09-20,Bihar,Patna,800003,1,13
2025-09-20,Bihar,Patna,800006,4,43
2025-09-20,Bihar,Patna,800008,3,140
2025-09-20,Bihar,Patna,800018,3,9
2025-09-20,Bihar,Patna,800020,4,50
2025-09-20,Bihar,Patna,800026,2,18
