state,district,date,demo_age_5_17,demo_age_17_plus
Bihar,West Champaran,2025-12-13,63,924
Bihar,West Champaran,2025-12-14,29,335
Bihar,West Champaran,2025-12-15,122,1444
Bihar,West Champaran,2025-12-16,89,1772
Bihar,West Champaran,2025-12-17,93,1519
Bihar,West Champaran,2025-12-18,105,1365
Bihar,West Champaran,2025-12-19,56,821
Bihar,West Champaran,2025-12-20,49,550
Bihar,West Champaran,2025-12-21,22,250
Bihar,West Champaran,2025-12-22,79,883
Bihar,West Champaran,2025-12-23,135,1221
Bihar,West Champaran,2025-12-24,85,1016
Bihar,West Champaran,2025-12-25,44,740
Bihar,West Champaran,2025-12-26,88,986
Bihar,West Champaran,2025-12-27,49,736
Bihar,West Champaran,2025-12-28,97,533
Bihar,West Champaran,2025-12-29,115,1160
Bihar,West Champaran,2025-12-31,58,889
Bihar,West Champaran,2026-01-01,61,645
Bihar,West Champaran,2026-01-02,103,619
Bihar,West Champaran,2026-01-03,16,299
